Holder,Shares,Date Reported,% Out,Value,ABV
"Yiheng Capital Management, L.P.",8898122,2021-09-29,0.051100000000000007,94942961,HIMX
Acadian Asset Management. LLC,6198721,2021-09-29,0.0356,66140353,HIMX
Lazard Asset Management LLC,2998237,2021-09-29,0.0172,31991188,HIMX
"Goldman Sachs Group, Inc.",2497938,2021-09-29,0.0143,26652998,HIMX
Millennium Management LLC,2293057,2021-09-29,0.0132,24466918,HIMX
"Arrowstreet Capital, Limited Partnership",1995101,2021-09-29,0.0115,21287727,HIMX
"Two Sigma Investments, LP",1809536,2021-09-29,0.0104,19307749,HIMX
"Susquehanna International Group, LLP",1642859,2021-09-29,0.009399999999999999,17529305,HIMX
"Two Sigma Advisers, LP",1582600,2021-09-29,0.0091,16886342,HIMX
"Renaissance Technologies, LLC",1577061,2021-09-29,0.0091,16827240,HIMX
