Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2739148,2021-09-29,0.08199999999999999,160048417,AMRC
Blackrock Inc.,2233596,2021-09-29,0.0669,130509014,AMRC
Handelsbanken Fonder AB,1364680,2021-12-30,0.0409,111139539,AMRC
Macquarie Group Limited,1278672,2021-09-29,0.0383,74712804,AMRC
Grantham Mayo Van Otterloo & Company,974693,2021-09-29,0.0292,56951311,AMRC
AXA S.A.,881332,2021-09-29,0.0264,51496228,AMRC
Dimensional Fund Advisors LP,848670,2021-12-30,0.0254,69115684,AMRC
ABRDN PLC,814079,2021-12-30,0.024399999999999998,66298593,AMRC
Stephens Investment Management Group,711303,2021-09-29,0.0213,41561434,AMRC
Invesco Ltd.,662525,2021-09-29,0.019799999999999998,38711335,AMRC
