Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",658586,2021-09-29,0.0391,2640929,BIOC
Globeflex Capital L P,321055,2021-09-29,0.0191,1287430,BIOC
Bank of Montreal/Can/,205814,2021-09-29,0.012199999999999999,825314,BIOC
Blackrock Inc.,191358,2021-09-29,0.011399999999999999,767345,BIOC
"Geode Capital Management, LLC",130727,2021-09-29,0.0078000000000000005,524215,BIOC
Marshall Wace LLP,104980,2021-09-29,0.0062,420969,BIOC
Gsa Capital Partners Llp,92639,2021-09-29,0.0055000000000000005,371482,BIOC
"Occudo Quantitative Strategies, LP",51967,2021-09-29,0.0031,208387,BIOC
"Renaissance Technologies, LLC",50800,2021-09-29,0.003,203708,BIOC
State Street Corporation,38596,2021-09-29,0.0023,154769,BIOC
