Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",275775,2021-09-29,0.020099999999999996,5330730,HQI
Bandera Partners LLC,251847,2021-09-29,0.0183,4868202,HQI
Blackrock Inc.,230869,2021-09-29,0.0168,4462697,HQI
Boston Private Wealth LLC,93181,2021-09-29,0.0068000000000000005,1801188,HQI
"Geode Capital Management, LLC",75361,2021-09-29,0.0055000000000000005,1456728,HQI
"Summit Trail Advisors, LLC",62592,2021-09-29,0.0046,1209903,HQI
State Street Corporation,61451,2021-09-29,0.0045000000000000005,1187847,HQI
Creative Planning,50663,2021-09-29,0.0037,979315,HQI
Northern Trust Corporation,48420,2021-09-29,0.0034999999999999996,935958,HQI
"Global Strategic Investment Solutions, Llc",23555,2021-09-29,0.0017000000000000001,455318,HQI
