Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1003695,2021-09-29,0.0716,42004635,CASS
"Buckingham Strategic Wealth, LLC",831774,2021-09-29,0.0594,34809741,CASS
"Vanguard Group, Inc. (The)",766421,2021-09-29,0.0547,32074718,CASS
Atlanta Capital Management Company LLC,545629,2021-09-29,0.038900000000000004,22834573,CASS
Dimensional Fund Advisors LP,537575,2021-09-29,0.0384,22497513,CASS
State Street Corporation,406528,2021-09-29,0.028999999999999998,17013196,CASS
Fenimore Asset Management Inc,306420,2021-12-30,0.0219,12048434,CASS
Northern Trust Corporation,299867,2021-09-29,0.021400000000000002,12549433,CASS
"Geode Capital Management, LLC",228824,2021-09-29,0.0163,9576284,CASS
"Tributary Capital Management, LLC",224453,2021-12-30,0.016,8825491,CASS
