Holder,Shares,Date Reported,% Out,Value,ABV
Bard Associates Inc.,654641,2021-09-29,0.0611,3371401,SELF
"Vanguard Group, Inc. (The)",459644,2021-09-29,0.0429,2367166,SELF
"Winmill & Co., Inc.",439666,2021-09-29,0.041100000000000005,2264279,SELF
Burgundy Asset Management Ltd.,179412,2021-09-29,0.0168,923971,SELF
"Geode Capital Management, LLC",107664,2021-09-29,0.0101,554469,SELF
"Renaissance Technologies, LLC",98900,2021-09-29,0.0092,509335,SELF
LPL Financial LLC,91187,2021-09-29,0.0085,469613,SELF
Dimensional Fund Advisors LP,46170,2021-09-29,0.0043,237775,SELF
FCA Corporation,39000,2021-09-29,0.0036,200850,SELF
Blackrock Inc.,34910,2021-09-29,0.0033,179786,SELF
