Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,545194,2021-09-29,0.0128,25542338,OMAB
ABRDN PLC,405519,2021-09-29,0.0095,18998565,OMAB
"Perry Creek Capital, LP",323822,2021-09-29,0.0076,15171060,OMAB
State Street Corporation,311773,2021-09-29,0.0073,14606565,OMAB
"Renaissance Technologies, LLC",292313,2021-09-29,0.0069,13694864,OMAB
Nuveen Asset Management,268614,2021-09-29,0.0063,12584565,OMAB
"Russell Investments Group, Ltd.",205651,2021-09-29,0.0048,9634749,OMAB
Azimuth Capital Management LLC,175115,2021-09-29,0.0040999999999999995,8204137,OMAB
Morgan Stanley,119660,2021-09-29,0.0028000000000000004,5606071,OMAB
"Manning & Napier Group, LLC",112643,2021-09-29,0.0026,5277324,OMAB
