Holder,Shares,Date Reported,% Out,Value,ABV
Primecap Management Company,2973691,2021-09-29,0.08070000000000001,106993402,LUNG
Capital World Investors,2754500,2021-09-29,0.0748,99106910,LUNG
Blackrock Inc.,2737819,2021-09-29,0.07429999999999999,98506727,LUNG
"Vanguard Group, Inc. (The)",2452115,2021-09-29,0.0666,88227097,LUNG
"Deerfield Management Company, L.P. (Series C)",2029887,2021-09-29,0.055099999999999996,73035334,LUNG
"Champlain Investment Partners, LLC",1801565,2021-09-29,0.0489,64820308,LUNG
"Times Square Capital Management, LLC",1272830,2021-09-29,0.0346,45796423,LUNG
RTW Investments LP,1164600,2021-09-29,0.0316,41902308,LUNG
"Miura Global Management, LLC",1060000,2021-09-29,0.0288,38138800,LUNG
"Gilder, Gagnon, Howe & Co.",1006299,2021-09-29,0.0273,36206638,LUNG
