Holder,Shares,Date Reported,% Out,Value,ABV
Brown Advisory Inc.,2867632,2021-09-29,0.0775,73497408,CLAR
"Greenhouse Funds, LLLP",2610331,2021-09-29,0.0706,66902783,CLAR
"FMR, LLC",1677424,2021-09-29,0.0454,42992377,CLAR
Blackrock Inc.,1414091,2021-09-29,0.0382,36243152,CLAR
"Vanguard Group, Inc. (The)",1195217,2021-09-29,0.0323,30633411,CLAR
Thrivent Financial For Lutherans,792137,2021-09-29,0.021400000000000002,20302471,CLAR
ArrowMark Colorado Holdings LLC,737753,2021-09-29,0.0199,18908609,CLAR
Dimensional Fund Advisors LP,645087,2021-09-29,0.0174,16533579,CLAR
Congress Asset Management,451221,2021-09-29,0.012199999999999999,11564794,CLAR
State Street Corporation,440294,2021-09-29,0.011899999999999999,11284735,CLAR
