Holder,Shares,Date Reported,% Out,Value,ABV
"Siguler Guff Advisers, LLC",460589,2021-09-29,0.1167,4801640,PNBK
"AllianceBernstein, L.P.",340051,2021-09-29,0.0861,3545031,PNBK
CNH Partners LLC,189455,2021-09-29,0.048,1975068,PNBK
"Boothbay Fund Management, LLC",154525,2021-09-29,0.0391,1610923,PNBK
"Silvercrest Asset Management Group, LLC",131597,2021-09-29,0.0333,1371898,PNBK
"Vanguard Group, Inc. (The)",44421,2021-09-29,0.0113,463088,PNBK
"Bridgeway Capital Management, Inc.",27500,2021-09-29,0.006999999999999999,286687,PNBK
Dimensional Fund Advisors LP,17739,2021-09-29,0.0045000000000000005,184929,PNBK
Blackrock Inc.,10893,2021-09-29,0.0028000000000000004,113559,PNBK
"Kessler Investment Group, LLC",9505,2021-09-29,0.0024,99089,PNBK
