Holder,Shares,Date Reported,% Out,Value,ABV
Bandera Partners LLC,258256,2021-09-29,0.1056,2621298,RBCN
"Renaissance Technologies, LLC",103579,2021-09-29,0.0424,1051326,RBCN
"Vanguard Group, Inc. (The)",96750,2021-09-29,0.039599999999999996,982012,RBCN
Blackrock Inc.,41042,2021-09-29,0.0168,416576,RBCN
"Marquette Asset Management, Llc",22385,2021-09-29,0.0092,227207,RBCN
"Advisor Group, Inc.",12350,2021-09-29,0.005,125352,RBCN
"Geode Capital Management, LLC",11566,2021-09-29,0.004699999999999999,117394,RBCN
"JBF Capital, Inc.",2866,2021-09-29,0.0012,29089,RBCN
Morgan Stanley,757,2021-09-29,0.0003,7683,RBCN
Tower Research Capital LLC (TRC),442,2021-09-29,0.0002,4486,RBCN
