Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3792291,2021-09-29,0.0711,600698894,IPGP
"AllianceBernstein, L.P.",2972978,2021-09-29,0.0558,470919715,IPGP
Blackrock Inc.,2556963,2021-09-29,0.048,405022939,IPGP
Pictet Asset Management SA,2127327,2021-09-29,0.039900000000000005,336968596,IPGP
"First Eagle Investment Management, LLC",2009892,2021-09-29,0.0377,318366892,IPGP
State Street Corporation,1412627,2021-09-29,0.0265,223760116,IPGP
Invesco Ltd.,1408403,2021-09-29,0.0264,223091035,IPGP
Impax Asset Management Group Plc,907346,2021-09-29,0.017,143723606,IPGP
Fundsmith LLP,798462,2021-09-29,0.015,126476380,IPGP
"Sumitomo Mitsui Trust Holdings, Inc.",746632,2021-09-29,0.013999999999999999,118266508,IPGP
