Holder,Shares,Date Reported,% Out,Value,ABV
"Deerfield Management Company, L.P. (Series C)",5000000,2021-09-29,0.21739999999999998,49700000,TOI
Millennium Management LLC,1582630,2021-09-29,0.0688,15731342,TOI
Citadel Advisors LLC,1467184,2021-09-29,0.0638,14583808,TOI
Davidson Kempner Capital Management LP,1274555,2021-09-29,0.0554,12669076,TOI
Weiss Asset Management LP,1235168,2021-09-29,0.0537,12277569,TOI
683 Capital Management LLC,1000000,2021-09-29,0.0435,9940000,TOI
Magnetar Financial LLC,913355,2021-09-29,0.0397,9078748,TOI
"TIG Advisors, LLC",852706,2021-09-29,0.0371,8475897,TOI
Omni Partners US LLC,769766,2021-09-29,0.0335,7651474,TOI
"Westchester Capital Management, LLC",548090,2021-09-29,0.023799999999999998,5448014,TOI
