Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",13031097,2021-09-29,0.0875,2250470451,LBRDK
Eagle Capital Management LLC,8859345,2021-09-29,0.059500000000000004,1530008881,LBRDK
Blackrock Inc.,7925047,2021-09-29,0.053200000000000004,1368655616,LBRDK
"Aristeia Capital, LLC",5482741,2021-09-29,0.0368,946869370,LBRDK
"Principal Financial Group, Inc.",5176452,2021-09-29,0.0348,893973260,LBRDK
Massachusetts Financial Services Co.,5107956,2021-09-29,0.034300000000000004,882144001,LBRDK
Price (T.Rowe) Associates Inc,4749917,2021-09-29,0.0319,820310665,LBRDK
Soros Fund Management LLC,3902068,2021-09-29,0.0262,673887143,LBRDK
JP Morgan Chase & Company,3267255,2021-09-29,0.0219,564254938,LBRDK
State Street Corporation,3220038,2021-09-29,0.0216,556100562,LBRDK
