Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,739945,2021-09-29,0.024700000000000003,7540039,IGACU
"Yakira Capital Management, Inc.",193912,2021-09-29,0.006500000000000001,1975963,IGACU
HRT Financial LLC,149940,2021-09-29,0.005,1527888,IGACU
"Wealthspring Capital ,LLC",121176,2021-09-29,0.004,1234783,IGACU
Landscape Capital Management LLC,21954,2021-09-29,0.0007000000000000001,223711,IGACU
Walleye Capital LLC,21485,2021-09-29,0.0007000000000000001,218932,IGACU
Walleye Trading LLC,14322,2021-09-29,0.0005,145941,IGACU
"Sage Mountain Advisors, LLC",14134,2021-09-29,0.0005,144025,IGACU
"SkyView Investment Advisors, LLC",13709,2021-09-29,0.0005,139694,IGACU
Glazer Capital LLC,6447,2021-09-29,0.0002,65694,IGACU
