Holder,Shares,Date Reported,% Out,Value,ABV
"Disciplined Growth Investors, Inc.",1031985,2021-09-29,0.0347,14065955,DLTH
Thrivent Financial For Lutherans,1019387,2021-09-29,0.034300000000000004,13894244,DLTH
Blackrock Inc.,873379,2021-09-29,0.0294,11904155,DLTH
"Vanguard Group, Inc. (The)",857350,2021-09-29,0.028900000000000002,11685680,DLTH
"Hodges Capital Management, Inc.",643250,2021-09-29,0.0217,8767497,DLTH
"Arrowstreet Capital, Limited Partnership",349691,2021-09-29,0.0118,4766288,DLTH
"Mill Road Capital Management, LLC",312305,2021-09-29,0.0105,4256717,DLTH
State Street Corporation,242046,2021-09-29,0.008199999999999999,3299086,DLTH
Wisconsin (State Of) Investment Board,226100,2021-09-29,0.0076,3081743,DLTH
"Geode Capital Management, LLC",207587,2021-09-29,0.006999999999999999,2829410,DLTH
