Holder,Shares,Date Reported,% Out,Value,ABV
LPL Financial LLC,2542251,2021-09-29,0.0097,16905969,GAB
Morgan Stanley,2169790,2021-09-29,0.0083,14429103,GAB
"Commonwealth Equity Services, LLC",1367944,2021-09-29,0.0052,9096827,GAB
Bank of America Corporation,1302013,2021-09-29,0.005,8658386,GAB
Cohen & Steers Inc.,1112237,2021-09-29,0.0042,7396376,GAB
Philadelphia Trust Company,1042324,2021-09-29,0.004,6931454,GAB
Gamco Investors Inc,865948,2021-09-29,0.0033,5758554,GAB
Wells Fargo & Company,815826,2021-09-29,0.0031,5425242,GAB
"Hunting Hill Global Capital, LLC",624836,2021-09-29,0.0024,4155159,GAB
"BerganKDV Wealth Management, LLC",622514,2021-09-29,0.0024,4139718,GAB
