Holder,Shares,Date Reported,% Out,Value,ABV
Caisse De Depot Et Placement Du Quebec,22022092,2021-09-29,0.6391,253474278,ZVIA
Putnam Investments LLC,1837415,2021-09-29,0.0533,21148646,ZVIA
"Driehaus Capital Management, LLC",758805,2021-09-29,0.022000000000000002,8733845,ZVIA
Ubs Asset Management Americas Inc,666087,2021-09-29,0.019299999999999998,7666661,ZVIA
"Federated Hermes, Inc.",662400,2021-09-29,0.0192,7624224,ZVIA
"Emerald Advisers, LLC",644730,2021-09-29,0.0187,7420842,ZVIA
"Silvercrest Asset Management Group, LLC",580745,2021-09-29,0.0169,6684374,ZVIA
"Vanguard Group, Inc. (The)",513591,2021-09-29,0.0149,5911432,ZVIA
Emerald Mutual Fund Advisers Trust,460810,2021-09-29,0.0134,5303923,ZVIA
Blackrock Inc.,434141,2021-09-29,0.0126,4996962,ZVIA
