Holder,Shares,Date Reported,% Out,Value,ABV
Southpoint Capital Advisors Lp,4077214,2021-09-29,0.1568,38407355,FENC
"Sonic Fund II, L.P.",2407357,2021-09-29,0.0926,22677302,FENC
Avoro Capital Advisors LLC,1670000,2021-09-29,0.0642,15731400,FENC
683 Capital Management LLC,1110000,2021-09-29,0.042699999999999995,10456200,FENC
"Solas Capital Management, LLC",867857,2021-09-29,0.0334,8175212,FENC
"DG Capital Management, LLC",618451,2021-09-29,0.023799999999999998,5825808,FENC
Millennium Management LLC,257621,2021-09-29,0.009899999999999999,2426789,FENC
"Harbert Fund Advisors, Inc.",174750,2021-09-29,0.0067,1646145,FENC
"Ergoteles, LLC",91434,2021-09-29,0.0034999999999999996,861308,FENC
Blackrock Inc.,57321,2021-09-29,0.0022,539963,FENC
