Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,1754281,2021-09-29,0.0836,21963598,BWG
"Rivernorth Capital Management, Llc",1697667,2021-09-29,0.0809,21254790,BWG
Wells Fargo & Company,1240679,2021-09-29,0.0591,15533301,BWG
"Saba Capital Management, L.P.",630471,2021-09-29,0.03,7893496,BWG
City of London Investment Management Co. Limited,531550,2021-09-29,0.0253,6655006,BWG
Morgan Stanley,456288,2021-09-29,0.0217,5712725,BWG
Bank of America Corporation,345137,2021-09-29,0.016399999999999998,4321115,BWG
"Advisors Asset Management, Inc.",235889,2021-09-29,0.011200000000000002,2953330,BWG
UBS Group AG,172693,2021-09-29,0.008199999999999999,2162116,BWG
"Private Advisor Group, LLC",136256,2021-09-29,0.006500000000000001,1705925,BWG
