Holder,Shares,Date Reported,% Out,Value,ABV
"Leonard Green & Partners, L.P.",5700000,2021-09-29,0.1131,657324000,WCC
"Vanguard Group, Inc. (The)",4460903,2021-09-29,0.0885,514431333,WCC
Blackrock Inc.,3184424,2021-09-29,0.0632,367227775,WCC
Dimensional Fund Advisors LP,2747361,2021-09-29,0.0545,316825670,WCC
Macquarie Group Limited,2460581,2021-09-29,0.048799999999999996,283754200,WCC
Boston Partners,2214055,2021-09-29,0.043899999999999995,255324822,WCC
Diamond Hill Capital Management Inc,2072629,2021-09-29,0.041100000000000005,239015576,WCC
"Peconic Partners, LLC",1914881,2021-09-29,0.038,220824076,WCC
"FMR, LLC",1283121,2021-09-29,0.0255,147969513,WCC
"Goldman Sachs Group, Inc.",1059683,2021-09-29,0.021,122202643,WCC
