Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,352911,2021-09-29,0.0169,1789258,GNT
"Raymond James & Associates, Inc.",344151,2021-09-29,0.0165,1744845,GNT
"Cornerstone Advisors, LLC",339985,2021-09-29,0.0163,1723723,GNT
Morgan Stanley,294239,2021-09-29,0.0141,1491791,GNT
Bank of America Corporation,264245,2021-09-29,0.0126,1339722,GNT
"Capital Wealth Alliance, LLC",191730,2021-09-29,0.0092,972071,GNT
"Mercer Global Advisors, Inc./ADV",152561,2021-09-29,0.0073,773484,GNT
Mariner Investment Group LLC,134081,2021-09-29,0.0064,679790,GNT
Landscape Capital Management LLC,130068,2021-09-29,0.0062,659444,GNT
"Private Advisor Group, LLC",129000,2021-09-29,0.0062,654030,GNT
