Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5216800,2021-09-29,0.0702,450105504,MTZ
"Vanguard Group, Inc. (The)",5116567,2021-09-29,0.0689,441457400,MTZ
Macquarie Group Limited,3005800,2021-09-29,0.0405,259340424,MTZ
Dimensional Fund Advisors LP,2846482,2021-09-29,0.0383,245594466,MTZ
Wells Fargo & Company,2743490,2021-09-29,0.0369,236708317,MTZ
"FMR, LLC",2367650,2021-09-29,0.0319,204280842,MTZ
Nordea Investment Management AB,2353945,2021-09-29,0.0317,203098374,MTZ
State Street Corporation,1413443,2021-09-29,0.019,121951862,MTZ
Frontier Capital Management Company LLC,1019009,2021-09-29,0.0137,87920096,MTZ
Lsv Asset Management,946952,2021-09-29,0.0127,81703018,MTZ
