Holder,Shares,Date Reported,% Out,Value,ABV
JP Morgan Chase & Company,7061580,2021-09-29,0.0327,111502348,ULCC
Ubs Asset Management Americas Inc,4171642,2021-09-29,0.019299999999999998,65870227,ULCC
"Vanguard Group, Inc. (The)",2861828,2021-09-29,0.0132,45188264,ULCC
Victory Capital Management Inc.,2346765,2021-09-29,0.0109,37055419,ULCC
"FMR, LLC",2293300,2021-09-29,0.0106,36211207,ULCC
Apg Asset Management N.v.,2181843,2021-09-29,0.0101,34451300,ULCC
Invesco Ltd.,2179545,2021-09-29,0.0101,34415015,ULCC
"Zimmer Partners, LP",2121153,2021-09-29,0.0098,33493005,ULCC
Blackrock Inc.,2118752,2021-09-29,0.0098,33455094,ULCC
Schroder Investment Management Group,1339653,2021-09-29,0.0062,21153120,ULCC
