Holder,Shares,Date Reported,% Out,Value,ABV
Tybourne Capital Management (HK) Limited,7325000,2021-09-29,0.16510000000000002,8790000,XCUR
"Abingworth, LLP",6977000,2021-09-29,0.1572,8372400,XCUR
"Prosight Management, LP",5125000,2021-09-29,0.1155,6150000,XCUR
"Vanguard Group, Inc. (The)",2784620,2021-09-29,0.06280000000000001,3341544,XCUR
Northwestern University,1564372,2021-09-29,0.0353,1877246,XCUR
"Knoll Capital Management, LLC",801922,2021-09-29,0.0181,962306,XCUR
"Geode Capital Management, LLC",666959,2021-09-29,0.015,800350,XCUR
Millennium Management LLC,601431,2021-09-29,0.013600000000000001,721717,XCUR
Blackrock Inc.,511345,2021-09-29,0.0115,613614,XCUR
New York Life Investments Alternatives,394175,2021-09-29,0.0089,473010,XCUR
