Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,3533623,2021-09-29,0.0085,163995443,KB
Lazard Asset Management LLC,2065619,2021-09-29,0.005,95865377,KB
Trinity Street Asset Management LLP,1982067,2021-09-29,0.0048,91987729,KB
Blackrock Inc.,1480929,2021-09-29,0.0036,68729914,KB
"Franklin Resources, Inc.",1158564,2021-09-29,0.0028000000000000004,53768955,KB
"AllianceBernstein, L.P.",797839,2021-09-29,0.0019,37027707,KB
Parametric Portfolio Associates,735065,2021-09-29,0.0018,34114366,KB
"Clark Capital Management Group, Inc.",728430,2021-09-29,0.0018,33806436,KB
"Vanguard Group, Inc. (The)",641528,2021-09-29,0.0015,29773314,KB
Bank of America Corporation,600474,2021-09-29,0.0014000000000000002,27867998,KB
