Holder,Shares,Date Reported,% Out,Value,ABV
"Geode Capital Management, LLC",689218,2021-09-29,0.015600000000000001,22516752,SLVM
"Russell Investments Group, Ltd.",474463,2021-12-30,0.0108,13232773,SLVM
Price (T.Rowe) Associates Inc,259741,2021-09-29,0.0059,8485738,SLVM
Lsv Asset Management,202992,2021-12-30,0.0046,5661446,SLVM
Qube Research & Technologies Ltd,129453,2021-12-30,0.0029,3610444,SLVM
Royal London Asset Management Ltd,68273,2021-12-30,0.0015,1904133,SLVM
New York State Teachers Retirement System,50089,2021-12-30,0.0011,1396982,SLVM
National Bank of Canada/FI,47518,2021-12-30,0.0011,1325277,SLVM
"State of Alaska, Department of Revenue",45393,2021-12-30,0.001,1266010,SLVM
Schroder Investment Management Group,44743,2021-09-29,0.001,1461753,SLVM
