Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1650016,2021-09-29,0.0909,3135030,AREC
Morgan Stanley,762744,2021-09-29,0.042,1449213,AREC
Blackrock Inc.,759015,2021-09-29,0.0418,1442128,AREC
"Geode Capital Management, LLC",364833,2021-09-29,0.020099999999999996,693182,AREC
"Susquehanna International Group, LLP",296313,2021-09-29,0.0163,562994,AREC
Janney Montgomery Scott LLC,171025,2021-09-29,0.009399999999999999,324947,AREC
"Susquehanna Fundamental Investments, LLC",159489,2021-09-29,0.0088,303029,AREC
Millennium Management LLC,132575,2021-09-29,0.0073,251892,AREC
"Simplex Trading, LLC",104370,2021-09-29,0.0058,198303,AREC
State Street Corporation,95964,2021-09-29,0.0053,182331,AREC
