Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1124023,2021-09-29,0.0181,7677077,CLNN
Blackrock Inc.,1065726,2021-09-29,0.0171,7278908,CLNN
Kepos Capital Lp,650000,2021-09-29,0.0104,4439500,CLNN
"Ikarian Capital, LLC",489321,2021-09-29,0.0079,3342062,CLNN
"Geode Capital Management, LLC",405737,2021-09-29,0.006500000000000001,2771183,CLNN
State Street Corporation,389677,2021-09-29,0.0063,2661493,CLNN
"Laird Norton Trust Company, LLC",268581,2021-09-29,0.0043,1834408,CLNN
Soltis Investment Advisors LLC,218920,2021-09-29,0.0034999999999999996,1495223,CLNN
Northern Trust Corporation,186201,2021-09-29,0.003,1271752,CLNN
"Charles Schwab Investment Management, Inc.",142825,2021-09-29,0.0023,975494,CLNN
