Holder,Shares,Date Reported,% Out,Value,ABV
"Nantahala Capital Management, LLC",2414310,2021-09-29,0.09210000000000002,3573178,IMAC
"Advisor Group, Inc.",723609,2021-09-29,0.0276,1070941,IMAC
"Vanguard Group, Inc. (The)",559279,2021-09-29,0.0213,827732,IMAC
"Geode Capital Management, LLC",195643,2021-09-29,0.0075,289551,IMAC
"Renaissance Technologies, LLC",109318,2021-09-29,0.0042,161790,IMAC
Barclays PLC,94700,2021-09-29,0.0036,140156,IMAC
"Commonwealth Equity Services, LLC",80000,2021-09-29,0.0031,118400,IMAC
"Shepherd Kaplan Krochuk, LLC",68000,2021-09-29,0.0026,100640,IMAC
Blackrock Inc.,65847,2021-09-29,0.0025,97453,IMAC
"Verition Fund Management, LLC",62000,2021-09-29,0.0024,91760,IMAC
