Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,975000,2021-09-29,0.09179999999999999,9750000,GGGV
Hudson Bay Capital Management Lp,974596,2021-09-29,0.0917,9745960,GGGV
"Saba Capital Management, L.P.",901959,2021-09-29,0.0849,9019590,GGGV
"Owl Creek Asset Management, L.P.",825000,2021-09-29,0.0776,8250000,GGGV
Weiss Asset Management LP,800000,2021-09-29,0.0753,8000000,GGGV
Shaolin Capital Management LLC,575000,2021-09-29,0.0541,5750000,GGGV
"Boothbay Fund Management, LLC",475000,2021-09-29,0.0447,4750000,GGGV
Periscope Capital Inc.,475000,2021-09-29,0.0447,4750000,GGGV
ATW Spac Management LLC,475000,2021-09-29,0.0447,4750000,GGGV
Berkley W R Corp,372897,2021-09-29,0.0351,3728970,GGGV
