Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",13633582,2021-09-29,0.1209,17996328,ARDX
Blackrock Inc.,6455902,2021-09-29,0.057300000000000004,8521790,ARDX
"Vanguard Group, Inc. (The)",3963547,2021-09-29,0.0352,5231882,ARDX
Morgan Stanley,2280023,2021-09-29,0.0202,3009630,ARDX
State Street Corporation,2017648,2021-09-29,0.0179,2663295,ARDX
"Geode Capital Management, LLC",1768308,2021-09-29,0.015700000000000002,2334166,ARDX
"Orchard Capital Management, LLC",1274280,2021-09-29,0.0113,1682049,ARDX
"Pekin Hardy Strauss, Inc.",1267463,2021-09-29,0.011200000000000002,1673051,ARDX
Congress Asset Management,963586,2021-09-29,0.0085,1271933,ARDX
"Shaw D.E. & Co., Inc.",935163,2021-09-29,0.0083,1234415,ARDX
