Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2906597,2021-09-29,0.0987,79611691,UVSP
Dimensional Fund Advisors LP,2046533,2021-09-29,0.0695,56054538,UVSP
"FMR, LLC",1795329,2021-09-29,0.061,49174061,UVSP
Pzena Investment Management Llc,1710469,2021-09-29,0.0581,46849745,UVSP
"Vanguard Group, Inc. (The)",1378500,2021-09-29,0.046799999999999994,37757115,UVSP
Manufacturers Life Insurance Co.,1284106,2021-09-29,0.0436,35171663,UVSP
"Renaissance Technologies, LLC",860189,2021-09-29,0.0292,23560576,UVSP
State Street Corporation,796044,2021-09-29,0.027000000000000003,21803645,UVSP
Royal Bank of Canada,636005,2021-09-29,0.0216,17420176,UVSP
Endeavour Capital Advisors Inc,581977,2021-09-29,0.019799999999999998,15940350,UVSP
