Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,2525909,2021-09-29,0.0842,24627612,CHAA
Adage Capital Partners GP L.L.C.,1700000,2021-09-29,0.0567,16575000,CHAA
"Empyrean Capital Partners, LP",1600000,2021-09-29,0.0533,15600000,CHAA
RP Investment Advisors LP,1497829,2021-09-29,0.0499,14603832,CHAA
Citadel Advisors LLC,1305760,2021-09-29,0.0435,12731160,CHAA
Millennium Management LLC,1299587,2021-09-29,0.0433,12670973,CHAA
Marshall Wace LLP,1210607,2021-09-29,0.0404,11803418,CHAA
Blackstone Inc,750000,2021-09-29,0.025,7312500,CHAA
Spring Creek Capital LLC,750000,2021-09-29,0.025,7312500,CHAA
"Saba Capital Management, L.P.",735327,2021-09-29,0.0245,7169438,CHAA
