Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,12120560,2021-09-29,0.084,10731543,WTRH
"Vanguard Group, Inc. (The)",4398323,2021-09-29,0.0305,3894275,WTRH
Jefferies Financial Group Inc.,3895000,2021-09-29,0.027000000000000003,3448633,WTRH
"Susquehanna International Group, LLP",2465021,2021-09-29,0.0171,2182529,WTRH
Blackrock Inc.,2009716,2021-09-29,0.0139,1779402,WTRH
Bank of Montreal/Can/,1396564,2021-09-29,0.0097,1236517,WTRH
"Geode Capital Management, LLC",981853,2021-09-29,0.0068000000000000005,869332,WTRH
Jefferies Group LLC,753501,2021-09-29,0.0052,667149,WTRH
Formula Growth Ltd,708263,2021-09-29,0.0049,627096,WTRH
Citadel Advisors LLC,562734,2021-09-29,0.0039000000000000003,498244,WTRH
