Holder,Shares,Date Reported,% Out,Value,ABV
"Francisco Partners Management, LP",28625744,2021-09-29,0.14529999999999998,755719641,LZ
"Technology Crossover Management IX, Ltd.",14302073,2021-09-29,0.0726,377574727,LZ
"KPCB DGF Associates, LLC",10900908,2021-09-29,0.0553,287783971,LZ
"GPI Capital, LP",9541916,2021-09-29,0.0484,251906582,LZ
"TA Associates, L.P.",7156492,2021-09-29,0.0363,188931388,LZ
Price (T.Rowe) Associates Inc,5342554,2021-09-29,0.0271,141043425,LZ
Blackrock Inc.,3431483,2021-09-29,0.0174,90591151,LZ
"Select Equity Group, Inc.",2821113,2021-09-29,0.0143,74477383,LZ
"Neuberger Berman Group, LLC",1998021,2021-09-29,0.0101,52747754,LZ
"Light Street Capital Management, LLC",1696755,2021-09-29,0.0086,44794332,LZ
