Holder,Shares,Date Reported,% Out,Value,ABV
"AWM Investment Company, Inc.",3761840,2021-09-29,0.0572,9103652,RESN
"Vanguard Group, Inc. (The)",2093952,2021-09-29,0.0319,5067363,RESN
Penserra Capital Management LLC,1689667,2021-09-29,0.025699999999999997,4088994,RESN
Herald Investment Management Ltd,860000,2021-09-29,0.0131,2081200,RESN
Millennium Management LLC,805810,2021-09-29,0.0123,1950060,RESN
Blackrock Inc.,755658,2021-09-29,0.0115,1828692,RESN
"Geode Capital Management, LLC",468013,2021-09-29,0.0070999999999999995,1132591,RESN
"Two Sigma Advisers, LP",371700,2021-09-29,0.005699999999999999,899514,RESN
"Institute For Wealth Management, Llc.",283565,2021-09-29,0.0043,686227,RESN
"Wolff Wiese Magana, LLC",253314,2021-09-29,0.0039000000000000003,613019,RESN
