Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3156692,2021-09-29,0.1435,137979007,SMP
Royce & Associates LP,1421560,2021-09-29,0.0646,62136387,SMP
"Vanguard Group, Inc. (The)",1346470,2021-09-29,0.061200000000000004,58854203,SMP
Dimensional Fund Advisors LP,1213781,2021-09-29,0.0552,53054367,SMP
"William Blair Investment Management, LLC",1092445,2021-09-29,0.049699999999999994,47750770,SMP
State Street Corporation,739184,2021-09-29,0.0336,32309732,SMP
Wasatch Advisors Inc,622692,2021-09-29,0.028300000000000002,27217867,SMP
Northern Trust Corporation,392617,2021-09-29,0.0178,17161289,SMP
"Geode Capital Management, LLC",341744,2021-09-29,0.0155,14937630,SMP
Bank Of New York Mellon Corporation,325999,2021-09-29,0.0148,14249416,SMP
