Holder,Shares,Date Reported,% Out,Value,ABV
Wasatch Advisors Inc,1962091,2021-09-29,0.0711,148844223,XPEL
Blackrock Inc.,1267138,2021-09-29,0.045899999999999996,96125088,XPEL
"Neuberger Berman Group, LLC",1202143,2021-09-29,0.0435,91194567,XPEL
"Vanguard Group, Inc. (The)",975974,2021-09-29,0.0353,74037387,XPEL
Cowbird Capital LP,382983,2021-09-29,0.0139,29053090,XPEL
Bares Capital Management Inc,364806,2021-09-29,0.0132,27674183,XPEL
State Street Corporation,331465,2021-09-29,0.012,25144934,XPEL
"Driehaus Capital Management, LLC",308909,2021-09-29,0.011200000000000002,23433836,XPEL
"Ameriprise Financial, Inc.",306430,2021-09-29,0.0111,23245779,XPEL
"Geode Capital Management, LLC",298645,2021-09-29,0.0108,22655209,XPEL
