Holder,Shares,Date Reported,% Out,Value,ABV
"Banc Funds Company, L.L.C. (The)",479267,2021-09-29,0.0571,13759755,FBIZ
Dimensional Fund Advisors LP,468016,2021-09-29,0.0558,13436739,FBIZ
"First Business Financial Services, Inc.",342185,2021-09-29,0.0408,9824131,FBIZ
"Vanguard Group, Inc. (The)",331510,2021-09-29,0.0395,9517652,FBIZ
Manufacturers Life Insurance Co.,320368,2021-09-29,0.0382,9197765,FBIZ
"Pacific Ridge Capital Partners, LLC",289336,2021-09-29,0.0345,8306836,FBIZ
"Renaissance Technologies, LLC",247106,2021-09-29,0.029500000000000002,7094413,FBIZ
"M3F, Inc.",242219,2021-09-29,0.028900000000000002,6954107,FBIZ
Fourthstone LLC,187342,2021-09-29,0.0223,5378588,FBIZ
"Franklin Resources, Inc.",145900,2021-09-29,0.0174,4188789,FBIZ
