Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,19195014,2021-09-29,0.06709999999999999,131677796,HEPS
"Genesis Investment Management, LLP",13543831,2021-09-29,0.047400000000000005,92910680,HEPS
JP Morgan Chase & Company,8549035,2021-09-29,0.029900000000000003,58646380,HEPS
Blackrock Inc.,3674761,2021-09-29,0.0128,25208860,HEPS
"Wellington Management Group, LLP",3605517,2021-09-29,0.0126,24733846,HEPS
"Times Square Capital Management, LLC",2299770,2021-09-29,0.008,15776422,HEPS
Barings LLC,1750000,2021-09-29,0.0060999999999999995,12005000,HEPS
Millennium Management LLC,1720063,2021-09-29,0.006,11799632,HEPS
Fiera Capital Corporation,1631855,2021-09-29,0.005699999999999999,11194525,HEPS
"Must Asset Management, Inc.",936462,2021-09-29,0.0033,6424129,HEPS
