Holder,Shares,Date Reported,% Out,Value,ABV
Ingalls & Snyder,621447,2021-09-29,0.032,3865400,IPA
Marshall Wace LLP,175514,2021-09-29,0.009000000000000001,1091697,IPA
Credit Suisse AG,88829,2021-09-29,0.0046,552516,IPA
"Ikarian Capital, LLC",73882,2021-09-29,0.0038,459546,IPA
Citadel Advisors LLC,54503,2021-09-29,0.0028000000000000004,339008,IPA
JP Morgan Chase & Company,53720,2021-09-29,0.0028000000000000004,334138,IPA
Bank of Montreal/Can/,46299,2021-09-29,0.0024,287979,IPA
"Two Sigma Investments, LP",33243,2021-09-29,0.0017000000000000001,206771,IPA
Marshall Wace North America L.p.,23100,2021-09-29,0.0012,143682,IPA
"Group One Trading, L.P.",22778,2021-09-29,0.0012,141679,IPA
