Holder,Shares,Date Reported,% Out,Value,ABV
Wakefield Asset Management LLLP,160852,2021-09-29,0.0333,2366132,VCF
Morgan Stanley,48528,2021-09-29,0.01,713846,VCF
Wells Fargo & Company,32897,2021-09-29,0.0068000000000000005,483914,VCF
Wedbush Securities Inc,25418,2021-12-30,0.0053,362206,VCF
Walter & Keenan Financial Consulting Co,24000,2021-12-30,0.005,342000,VCF
"Gill Capital Partners, LLC",18580,2021-09-29,0.0038,273311,VCF
LPL Financial LLC,18060,2021-09-29,0.0037,265662,VCF
Royal Bank of Canada,18018,2021-09-29,0.0037,265044,VCF
Janney Montgomery Scott LLC,14500,2021-09-29,0.003,213295,VCF
"Raymond James & Associates, Inc.",13193,2021-09-29,0.0027,194069,VCF
