Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16537283,2021-09-29,0.1566,76732993,FSP
"Vanguard Group, Inc. (The)",15546831,2021-09-29,0.1472,72137295,FSP
Fuller & Thaler Asset Management Inc.,7180202,2021-09-29,0.068,33316137,FSP
"HighTower Advisors, LLC",6915089,2021-09-29,0.0655,32086012,FSP
Lsv Asset Management,4978939,2021-09-29,0.0471,23102276,FSP
State Street Corporation,4581619,2021-09-29,0.0434,21258712,FSP
Dimensional Fund Advisors LP,1963832,2021-09-29,0.018600000000000002,9112180,FSP
"Geode Capital Management, LLC",1956990,2021-09-29,0.018500000000000003,9080433,FSP
"Private Management Group, Inc.",1812078,2021-09-29,0.0172,8408041,FSP
"Renaissance Technologies, LLC",1731237,2021-09-29,0.016399999999999998,8032939,FSP
