Holder,Shares,Date Reported,% Out,Value,ABV
"Weiss Multi-Strategy Advisers, LLC",3522371,2021-09-29,0.0721,29482245,IGIC
"Gilder, Gagnon, Howe & Co.",2195218,2021-09-29,0.0449,18373974,IGIC
"Franklin Resources, Inc.",1211455,2021-09-29,0.0248,10139878,IGIC
Westwood Holdings Group Inc.,1013427,2021-09-29,0.0207,8482383,IGIC
Royce & Associates LP,747722,2021-09-29,0.015300000000000001,6258433,IGIC
Zweig-Dimenna Associates LLC,680517,2021-09-29,0.0139,5695927,IGIC
"Atika Capital Management, LLC",276798,2021-09-29,0.005699999999999999,2316799,IGIC
Shay Capital LLC,185497,2021-09-29,0.0038,1552609,IGIC
"Harvey Partners, LLC",164394,2021-09-29,0.0034000000000000002,1375977,IGIC
"Interval Partners, LLC",113813,2021-09-29,0.0023,952614,IGIC
