Holder,Shares,Date Reported,% Out,Value,ABV
Artisan Partners Limited Partnership,87475352,2021-09-29,0.051699999999999996,678808731,VIV
Brandes Investment Partners L.P.,3930102,2021-09-29,0.0023,30497591,VIV
Blackrock Inc.,3635698,2021-09-29,0.0022,28213016,VIV
FIL LTD,3300000,2021-09-29,0.002,25608000,VIV
"Ariel Investments, LLC",3070423,2021-09-29,0.0018,23826482,VIV
Macquarie Group Limited,2948493,2021-09-29,0.0017000000000000001,22880305,VIV
ABRDN PLC,2710100,2021-09-29,0.0016,21030376,VIV
Bank of America Corporation,2524791,2021-09-29,0.0015,19592378,VIV
"Renaissance Technologies, LLC",2017000,2021-09-29,0.0012,15651920,VIV
Lazard Asset Management LLC,1614308,2021-09-29,0.001,12527030,VIV
