Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,4307109,2021-09-29,0.0453,25411943,IGD
Bank of America Corporation,2089508,2021-09-29,0.022000000000000002,12328097,IGD
Morgan Stanley,1967170,2021-09-29,0.0207,11606303,IGD
Karpus Management Inc,1889657,2021-09-29,0.0199,11148976,IGD
"Capital Investment Advisors, LLC",1612143,2021-09-29,0.017,9511643,IGD
Invesco Ltd.,1285390,2021-09-29,0.013500000000000002,7583801,IGD
"Saba Capital Management, L.P.",1116627,2021-09-29,0.0118,6588099,IGD
"1607 Capital Partners, LLC",730843,2021-09-29,0.0077,4311973,IGD
"Guggenheim Capital, LLC",617926,2021-09-29,0.006500000000000001,3645763,IGD
Wells Fargo & Company,612373,2021-09-29,0.0064,3613000,IGD
