Holder,Shares,Date Reported,% Out,Value,ABV
State Street Corporation,10490030,2021-09-29,0.0345,694125285,BILI
Alibaba Group Holding Ltd,10000000,2021-09-29,0.0329,661700000,BILI
"FMR, LLC",9676857,2021-09-29,0.0318,640317627,BILI
"Vanguard Group, Inc. (The)",8973307,2021-09-29,0.029500000000000002,593763724,BILI
Lone Pine Capital Llc,8612782,2021-09-29,0.028300000000000002,569907784,BILI
Blackrock Inc.,7092147,2021-09-29,0.0233,469287366,BILI
Wells Fargo & Company,6347540,2021-09-29,0.0209,420016721,BILI
Artisan Partners Limited Partnership,5727677,2021-09-29,0.018799999999999997,379000387,BILI
"Yiheng Capital Management, L.P.",4856462,2021-09-29,0.016,321352090,BILI
Price (T.Rowe) Associates Inc,4776719,2021-09-29,0.015700000000000002,316075496,BILI
