Holder,Shares,Date Reported,% Out,Value,ABV
"Peak6 Investments, L.P.",3000093,2021-09-29,0.075,29220905,NSTC
Adage Capital Partners GP L.L.C.,1750000,2021-09-29,0.0438,17045000,NSTC
"Cadian Capital Management, LLC",1500000,2021-09-29,0.0375,14610000,NSTC
Nomura Holdings Inc.,1450000,2021-09-29,0.0363,14123000,NSTC
Altshuler Shaham Ltd,1395100,2021-09-29,0.0349,13588274,NSTC
Periscope Capital Inc.,1297200,2021-09-29,0.032400000000000005,12634728,NSTC
Millennium Management LLC,1206879,2021-09-29,0.0302,11755001,NSTC
"Highbridge Capital Management, LLC.",884407,2021-09-29,0.022099999999999998,8614124,NSTC
"Saba Capital Management, L.P.",764966,2021-09-29,0.0191,7450768,NSTC
Marshall Wace LLP,727176,2021-09-29,0.0182,7082694,NSTC
