Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,77004971,2021-09-29,0.019299999999999998,469730323,SIRI
"Vanguard Group, Inc. (The)",68025360,2021-09-29,0.017,414954696,SIRI
"Berkshire Hathaway, Inc",43658800,2021-09-29,0.0109,266318680,SIRI
State Street Corporation,29162656,2021-09-29,0.0073,177892201,SIRI
"Geode Capital Management, LLC",17032681,2021-09-29,0.0043,103899354,SIRI
Goldman Sachs Group Inc,15605521,2021-09-29,0.0039000000000000003,95193678,SIRI
Norges Bank Investment Management,12037794,2020-12-30,0.003,76680747,SIRI
"Arrowstreet Capital, Limited Partnership",10851635,2021-09-29,0.0027,66194973,SIRI
Northern Trust Corporation,10768841,2021-09-29,0.0027,65689930,SIRI
CALPERS (California-Public Employees Retirement System),7802452,2021-09-29,0.002,47594957,SIRI
