Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,3624215,2021-09-29,0.0875,35227369,AGAC
Marshall Wace LLP,2009992,2021-09-29,0.048600000000000004,19537122,AGAC
Polar Asset Management Partners Inc.,1614392,2021-09-29,0.039,15691890,AGAC
"Castle Creek Arbitrage, LLC",1489356,2021-09-29,0.036000000000000004,14476540,AGAC
Periscope Capital Inc.,1389900,2021-09-29,0.0336,13509828,AGAC
"Saba Capital Management, L.P.",1374403,2021-09-29,0.0332,13359197,AGAC
"Shaw D.E. & Co., Inc.",1269700,2021-09-29,0.030699999999999998,12341484,AGAC
"Nokomis Capital, L.L.C.",1226573,2021-09-29,0.0296,11922289,AGAC
"Goldman Sachs Group, Inc.",1001299,2021-09-29,0.0242,9732626,AGAC
Weiss Asset Management LP,1000000,2021-09-29,0.0242,9720000,AGAC
