Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",146312069,2021-12-30,0.0828,19810654142,ABBV
Blackrock Inc.,128197554,2021-12-30,0.0725,17357948811,ABBV
State Street Corporation,79357705,2021-12-30,0.0449,10745033257,ABBV
JP Morgan Chase & Company,43104988,2021-12-30,0.024399999999999998,5836415375,ABBV
Price (T.Rowe) Associates Inc,32585913,2021-12-30,0.0184,4412132620,ABBV
"Geode Capital Management, LLC",28518946,2021-12-30,0.0161,3861465288,ABBV
Northern Trust Corporation,22817526,2021-12-30,0.0129,3089493020,ABBV
Bank Of New York Mellon Corporation,21384827,2021-12-30,0.0121,2895505575,ABBV
Bank of America Corporation,20394772,2021-12-30,0.0115,2761452128,ABBV
"Franklin Resources, Inc.",19817057,2021-12-30,0.011200000000000002,2683229517,ABBV
