Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7749032,2021-09-29,0.1452,894083312,EME
"Vanguard Group, Inc. (The)",5504522,2021-09-29,0.10310000000000001,635111748,EME
Kayne Anderson Rudnick Investment Management LLC,3742093,2021-09-29,0.0701,431762690,EME
State Street Corporation,1666571,2021-09-29,0.031200000000000002,192288961,EME
Victory Capital Management Inc.,1548672,2021-09-29,0.028999999999999998,178685775,EME
"FMR, LLC",1284811,2021-09-29,0.0241,148241493,EME
Fuller & Thaler Asset Management Inc.,1260471,2021-09-29,0.0236,145433143,EME
"Geode Capital Management, LLC",1249660,2021-09-29,0.023399999999999997,144185770,EME
Dimensional Fund Advisors LP,1209840,2021-09-29,0.0227,139591339,EME
Lord Abbett & Co,943648,2021-09-29,0.0177,108878106,EME
