Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",28322559,2021-09-29,0.11599999999999999,2338593696,CHD
Blackrock Inc.,18588056,2021-09-29,0.0761,1534815783,CHD
State Street Corporation,12136269,2021-09-29,0.049699999999999994,1002091731,CHD
Capital International Investors,11828703,2021-09-29,0.0484,976696006,CHD
Fundsmith LLP,11022496,2021-09-29,0.0451,910127494,CHD
Wells Fargo & Company,4921929,2021-09-29,0.0202,406403677,CHD
"Geode Capital Management, LLC",4525852,2021-09-29,0.018500000000000003,373699599,CHD
Massachusetts Financial Services Co.,4491201,2021-09-29,0.0184,370838466,CHD
"WCM Investment Management, LLC",3889386,2021-09-29,0.0159,321146602,CHD
"Neuberger Berman Group, LLC",3783989,2021-09-29,0.0155,312443971,CHD
