Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,696654,2021-09-29,0.047,1867032,CPIX
"Renaissance Technologies, LLC",664564,2021-09-29,0.0449,1781031,CPIX
"Vanguard Group, Inc. (The)",391596,2021-09-29,0.0264,1049477,CPIX
Blackrock Inc.,333051,2021-09-29,0.0225,892576,CPIX
Berkshire Asset Management Llc/pa,176185,2021-09-29,0.011899999999999999,472175,CPIX
Acadian Asset Management. LLC,162217,2021-09-29,0.011000000000000001,434741,CPIX
"Bridgeway Capital Management, Inc.",160987,2021-09-29,0.0109,431445,CPIX
"Geode Capital Management, LLC",51493,2021-09-29,0.0034999999999999996,138001,CPIX
"Sterling Financial Planning, Inc.",22031,2021-09-29,0.0015,59043,CPIX
Northern Trust Corporation,20221,2021-09-29,0.0014000000000000002,54192,CPIX
