Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6050217,2021-09-29,0.1065,303236876,CBT
"Vanguard Group, Inc. (The)",5805594,2021-09-29,0.10220000000000001,290976371,CBT
Fuller & Thaler Asset Management Inc.,3429148,2021-09-29,0.0604,171868897,CBT
Earnest Partners LLC,3055408,2021-09-29,0.0538,153137048,CBT
Lsv Asset Management,2529937,2021-09-29,0.044500000000000005,126800442,CBT
"Wellington Management Group, LLP",2499126,2021-09-29,0.044000000000000004,125256195,CBT
Victory Capital Management Inc.,2220088,2021-09-29,0.0391,111270810,CBT
State Street Corporation,1795581,2021-09-29,0.0316,89994519,CBT
Dimensional Fund Advisors LP,1712584,2021-09-29,0.0301,85834710,CBT
"Snyder Capital Management, LP",1556062,2021-09-29,0.0274,77989827,CBT
