Holder,Shares,Date Reported,% Out,Value,ABV
"Mirae Asset Global Investments Co., Ltd.",1417162,2021-09-29,0.0271,11875817,QIWI
Grantham Mayo Van Otterloo & Company,1399247,2021-09-29,0.0268,11725689,QIWI
"Renaissance Technologies, LLC",1072351,2021-09-29,0.020499999999999997,8986301,QIWI
"Goldman Sachs Group, Inc.",404644,2021-09-29,0.0077,3390916,QIWI
Capital International Ltd /ca/,402508,2021-09-29,0.0077,3373017,QIWI
Marshall Wace LLP,316019,2021-09-29,0.006,2648239,QIWI
"ETF Managers Group, LLC",295009,2021-09-29,0.005600000000000001,2472175,QIWI
River & Mercantile Asset Management LLP,287211,2021-09-29,0.0055000000000000005,2406828,QIWI
"Franklin Resources, Inc.",278399,2021-09-29,0.0053,2332983,QIWI
Globeflex Capital L P,262351,2021-09-29,0.005,2198501,QIWI
