Holder,Shares,Date Reported,% Out,Value,ABV
SC China Holding Ltd,38314865,2021-09-29,0.04019999999999999,173183189,RLX
"Vanguard Group, Inc. (The)",26207383,2021-09-29,0.0275,118457371,RLX
Blackrock Inc.,24346040,2021-09-29,0.0256,110044100,RLX
"Wildcat Capital Management, LLC",23844190,2021-09-29,0.025,107775738,RLX
Coatue Management Llc,14205740,2021-09-29,0.0149,64209944,RLX
State Street Corporation,9511242,2021-09-29,0.01,42990813,RLX
Anatole Investment Management Limited,8090054,2021-09-29,0.0085,36567044,RLX
Franchise Capital Limited,4736416,2021-09-29,0.005,21408600,RLX
"Vista Wealth Management Group, LLC",3997244,2021-09-29,0.0042,18067542,RLX
"FMR, LLC",3853336,2021-09-29,0.004,17417078,RLX
