Holder,Shares,Date Reported,% Out,Value,ABV
Shelton Capital Management LLC,378000,2021-12-30,0.018500000000000003,6017760,HRZN
"Advisors Asset Management, Inc.",249486,2021-12-30,0.012199999999999999,3971817,HRZN
"Eqis Capital Management, Inc.",188892,2021-12-30,0.0092,3007160,HRZN
"Two Sigma Advisers, LP",166497,2021-12-30,0.008199999999999999,2650632,HRZN
"Two Sigma Investments, LP",158344,2021-12-30,0.0078000000000000005,2520836,HRZN
Blackrock Inc.,136032,2021-12-30,0.0067,2165629,HRZN
"Green Alpha Advisors, LLC",122049,2021-12-30,0.006,1943020,HRZN
Millennium Management LLC,104587,2021-12-30,0.0051,1665025,HRZN
Mackenzie Financial Corporation,86102,2021-12-30,0.0042,1370743,HRZN
Citadel Advisors LLC,68435,2021-12-30,0.0034000000000000002,1089485,HRZN
