Holder,Shares,Date Reported,% Out,Value,ABV
"Edenbrook Capital, LLC",19552801,2021-09-29,0.1998,26396281,SREV
Archon Capital Management LLC,9405009,2021-09-29,0.09609999999999999,12696762,SREV
Primecap Management Company,8347333,2021-09-29,0.08529999999999999,11268899,SREV
"Vanguard Group, Inc. (The)",4280050,2021-09-29,0.0437,5778067,SREV
"Renaissance Technologies, LLC",4248261,2021-09-29,0.0434,5735152,SREV
"Kennedy Capital Management, Inc.",3976644,2021-09-29,0.0406,5368469,SREV
Lynrock Lake LP,3398672,2021-09-29,0.0347,4588207,SREV
"Silverback Asset Management, LLC",1279182,2021-09-29,0.0131,1726895,SREV
Blackrock Inc.,1252291,2021-09-29,0.0128,1690592,SREV
Millennium Management LLC,1215231,2021-09-29,0.0124,1640561,SREV
