Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1278173,2021-09-29,0.0552,29513014,ATOM
"Vanguard Group, Inc. (The)",981557,2021-09-29,0.0424,22664151,ATOM
"Susquehanna International Group, LLP",692731,2021-09-29,0.029900000000000003,15995158,ATOM
Hollencrest Capital Management,624316,2021-12-30,0.027000000000000003,12561237,ATOM
State Street Corporation,358157,2021-09-29,0.0155,8269845,ATOM
"Geode Capital Management, LLC",357521,2021-09-29,0.0154,8255159,ATOM
Morgan Stanley,281964,2021-09-29,0.012199999999999999,6510548,ATOM
Avenir Corporation/DC,242131,2021-09-29,0.0105,5590804,ATOM
"Baird Financial Group, Inc.",215395,2021-09-29,0.009300000000000001,4973470,ATOM
Northern Trust Corporation,191457,2021-09-29,0.0083,4420742,ATOM
