Holder,Shares,Date Reported,% Out,Value,ABV
Minerva Advisors LLC,254045,2021-09-29,0.0554,4115529,PBHC
"Oppenheimer & Close, Inc.",99331,2021-09-29,0.0217,1609162,PBHC
"M3F, Inc.",68113,2021-09-29,0.0149,1103430,PBHC
"Vanguard Group, Inc. (The)",54066,2021-09-29,0.0118,875869,PBHC
"Boothbay Fund Management, LLC",47742,2021-09-29,0.0104,773420,PBHC
"AllianceBernstein, L.P.",21617,2021-09-29,0.004699999999999999,350195,PBHC
"Hamilton Point Investment Advisors, LLC",20000,2021-09-29,0.0044,324000,PBHC
Dimensional Fund Advisors LP,15182,2021-09-29,0.0033,245948,PBHC
"Advisor Group, Inc.",10691,2021-09-29,0.0023,173194,PBHC
Blackrock Inc.,9468,2021-09-29,0.0021,153381,PBHC
