Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,5274242,2021-09-29,0.037599999999999995,9468846,CCLP
Bank of America Corporation,824283,2021-09-29,0.0059,1479835,CCLP
"FMR, LLC",510857,2021-09-29,0.0036,917141,CCLP
"Huber Capital Management, LLC",479876,2021-09-29,0.0034000000000000002,861521,CCLP
"AEGON USA Investment Management, LLC",412587,2021-09-29,0.0029,740717,CCLP
"Wiley Bros.-Aintree Capital, LLC",394394,2021-09-29,0.0028000000000000004,708055,CCLP
"Wealthtrust Axiom, LLC",255972,2021-09-29,0.0018,459546,CCLP
"Raymond James & Associates, Inc.",137931,2021-09-29,0.001,247627,CCLP
"Geode Capital Management, LLC",97273,2021-09-29,0.0007000000000000001,174634,CCLP
Morgan Stanley,91266,2021-09-29,0.0007000000000000001,163849,CCLP
