Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4072339,2021-09-29,0.0864,696207075,OLED
"Vanguard Group, Inc. (The)",4010702,2021-09-29,0.0851,685669613,OLED
Macquarie Group Limited,2340025,2021-09-29,0.049699999999999994,400050674,OLED
Primecap Management Company,2250899,2021-09-29,0.0478,384813693,OLED
State Street Corporation,1260015,2021-09-29,0.026699999999999998,215412164,OLED
"Wellington Management Group, LLP",995538,2021-09-29,0.021099999999999997,170197176,OLED
"FMR, LLC",993133,2021-09-29,0.021099999999999997,169786017,OLED
Norges Bank Investment Management,827735,2020-12-30,0.0176,190213503,OLED
Ubs Asset Management Americas Inc,755100,2021-09-29,0.016,129091896,OLED
"Geode Capital Management, LLC",572991,2021-09-29,0.012199999999999999,97958541,OLED
